220521,220500,通化县,"中国,吉林省,通化市,通化县",通化,"中国,吉林,通化,通化",3,0435,134100,Tonghua,TH,T,125.75936,41.67928,行政区,
220523,220500,辉南县,"中国,吉林省,通化市,辉南县",辉南,"中国,吉林,通化,辉南",3,0435,135100,Huinan,HN,H,126.04684,42.68497,行政区,
220524,220500,柳河县,"中国,吉林省,通化市,柳河县",柳河,"中国,吉林,通化,柳河",3,0435,135300,Liuhe,LH,L,125.74475,42.28468,行政区,
220581,220500,梅河口市,"中国,吉林省,通化市,梅河口市",梅河口,"中国,吉林,通化,梅河口",3,0435,135000,Meihekou,MHK,M,125.71041,42.53828,行政区,
220582,220500,集安市,"中国,吉林省,通化市,集安市",集安,"中国,吉林,通化,集安",3,0435,134200,Ji'an,JA,J,126.18829,41.12268,行政区,
220600,220000,白山市,"中国,吉林省,白山市",白山,"中国,吉林,白山",2,0439,134300,Baishan,BS,B,126.427839,41.942505,行政区,
220602,220600,浑江区,"中国,吉林省,白山市,浑江区",浑江,"中国,吉林,白山,浑江",3,0439,134300,Hunjiang,HJ,H,126.422342,41.945656,行政区,
220605,220600,江源区,"中国,吉林省,白山市,江源区",江源,"中国,吉林,白山,江源",3,0439,134700,Jiangyuan,JY,J,126.59079,42.05664,行政区,
220621,220600,抚松县,"中国,吉林省,白山市,抚松县",抚松,"中国,吉林,白山,抚松",3,0439,134500,Fusong,FS,F,127.2803,42.34198,行政区,
220622,220600,靖宇县,"中国,吉林省,白山市,靖宇县",靖宇,"中国,吉林,白山,靖宇",3,0439,135200,Jingyu,JY,J,126.81308,42.38863,行政区,
220623,220600,长白朝鲜族自治县,"中国,吉林省,白山市,长白朝鲜族自治县",长白,"中国,吉林,白山,长白",3,0439,134400,Changbai,CB,C,128.20047,41.41996,行政区,
220681,220600,临江市,"中国,吉林省,白山市,临江市",临江,"中国,吉林,白山,临江",3,0439,134600,Linjiang,LJ,L,126.91751,41.81142,行政区,
220700,220000,松原市,"中国,吉林省,松原市",松原,"中国,吉林,松原",2,0438,138000,Songyuan,SY,S,124.823608,45.118243,行政区,
220702,220700,宁江区,"中国,吉林省,松原市,宁江区",宁江,"中国,吉林,松原,宁江",3,0438,138000,Ningjiang,NJ,N,124.81689,45.17175,行政区,
220721,220700,前郭尔罗斯蒙古族自治县,"中国,吉林省,松原市,前郭尔罗斯蒙古族自治县",前郭尔罗斯,"中国,吉林,松原,前郭尔罗斯",3,0438,131100,Qianguoerluosi,QGELS,Q,124.82351,45.11726,行政区,
220722,220700,长岭县,"中国,吉林省,松原市,长岭县",长岭,"中国,吉林,松原,长岭",3,0438,131500,Changling,CL,C,123.96725,44.27581,行政区,
220723,220700,乾安县,"中国,吉林省,松原市,乾安县",乾安,"中国,吉林,松原,乾安",3,0438,131400,Qian'an,QA,Q,124.02737,45.01068,行政区,
220781,220700,扶余市,"中国,吉林省,松原市,扶余市",扶余,"中国,吉林,松原,扶余",3,0438,131200,Fuyu,FY,F,126.042758,44.986199,行政区,
220800,220000,白城市,"中国,吉林省,白城市",白城,"中国,吉林,白城",2,0436,137000,Baicheng,BC,B,122.841114,45.619026,行政区,
220802,220800,洮北区,"中国,吉林省,白城市,洮北区",洮北,"中国,吉林,白城,洮北",3,0436,137000,Taobei,TB,T,122.85104,45.62167,行政区,
220821,220800,镇赉县,"中国,吉林省,白城市,镇赉县",镇赉,"中国,吉林,白城,镇赉",3,0436,137300,Zhenlai,ZL,Z,123.19924,45.84779,行政区,
220822,220800,通榆县,"中国,吉林省,白城市,通榆县",通榆,"中国,吉林,白城,通榆",3,0436,137200,Tongyu,TY,T,123.08761,44.81388,行政区,
220881,220800,洮南市,"中国,吉林省,白城市,洮南市",洮南,"中国,吉林,白城,洮南",3,0436,137100,Taonan,TN,T,122.78772,45.33502,行政区,
220882,220800,大安市,"中国,吉林省,白城市,大安市",大安,"中国,吉林,白城,大安",3,0436,131300,Da'an,DA,D,124.29519,45.50846,行政区,
222400,220000,延边朝鲜族自治州,"中国,吉林省,延边朝鲜族自治州",延边,"中国,吉林,延边",2,0433,133000,Yanbian,YB,Y,129.513228,42.904823,行政区,
222401,222400,延吉市,"中国,吉林省,延边朝鲜族自治州,延吉市",延吉,"中国,吉林,延边,延吉",3,0433,133000,Yanji,YJ,Y,129.51357,42.90682,行政区,
222402,222400,图们市,"中国,吉林省,延边朝鲜族自治州,图们市",图们,"中国,吉林,延边,图们",3,0433,133100,Tumen,TM,T,129.84381,42.96801,行政区,
222403,222400,敦化市,"中国,吉林省,延边朝鲜族自治州,敦化市",敦化,"中国,吉林,延边,敦化",3,0433,133700,Dunhua,DH,D,128.23242,43.37304,行政区,
222404,222400,珲春市,"中国,吉林省,延边朝鲜族自治州,珲春市",珲春,"中国,吉林,延边,珲春",3,0433,133300,Hunchun,HCH,H,130.36572,42.86242,行政区,
222405,222400,龙井市,"中国,吉林省,延边朝鲜族自治州,龙井市",龙井,"中国,吉林,延边,龙井",3,0433,133400,Longjing,LJ,L,129.42584,42.76804,行政区,
222406,222400,和龙市,"中国,吉林省,延边朝鲜族自治州,和龙市",和龙,"中国,吉林,延边,和龙",3,0433,133500,Helong,HL,H,129.01077,42.5464,行政区,
222424,222400,汪清县,"中国,吉林省,延边朝鲜族自治州,汪清县",汪清,"中国,吉林,延边,汪清",3,0433,133200,Wangqing,WQ,W,129.77121,43.31278,行政区,
222426,222400,安图县,"中国,吉林省,延边朝鲜族自治州,安图县",安图,"中国,吉林,延边,安图",3,0433,133600,Antu,AT,A,128.90625,43.11533,行政区,
230000,100000,黑龙江省,"中国,黑龙江省",黑龙江,"中国,黑龙江",1,,,Heilongjiang,HL,H,126.642464,45.756967,行政区,
230100,230000,哈尔滨市,"中国,黑龙江省,哈尔滨市",哈尔滨,"中国,黑龙江,哈尔滨",2,0451,150000,Harbin,HEB,H,126.642464,45.756967,行政区,
230102,230100,道里区,"中国,黑龙江省,哈尔滨市,道里区",道里,"中国,黑龙江,哈尔滨,道里",3,0451,150000,Daoli,DL,D,126.61705,45.75586,行政区,
230103,230100,南岗区,"中国,黑龙江省,哈尔滨市,南岗区",南岗,"中国,黑龙江,哈尔滨,南岗",3,0451,150000,Nangang,NG,N,126.66854,45.75996,行政区,
230104,230100,道外区,"中国,黑龙江省,哈尔滨市,道外区",道外,"中国,黑龙江,哈尔滨,道外",3,0451,150000,Daowai,DW,D,126.64938,45.79187,行政区,
230108,230100,平房区,"中国,黑龙江省,哈尔滨市,平房区",平房,"中国,黑龙江,哈尔滨,平房",3,0451,150000,Pingfang,PF,P,126.63729,45.59777,行政区,
230109,230100,松北区,"中国,黑龙江省,哈尔滨市,松北区",松北,"中国,黑龙江,哈尔滨,松北",3,0451,150000,Songbei,SB,S,126.56276,45.80831,行政区,
230110,230100,香坊区,"中国,黑龙江省,哈尔滨市,香坊区",香坊,"中国,黑龙江,哈尔滨,香坊",3,0451,150000,Xiangfang,XF,X,126.67968,45.72383,行政区,
230111,230100,呼兰区,"中国,黑龙江省,哈尔滨市,呼兰区",呼兰,"中国,黑龙江,哈尔滨,呼兰",3,0451,150500,Hulan,HL,H,126.58792,45.88895,行政区,
230112,230100,阿城区,"中国,黑龙江省,哈尔滨市,阿城区",阿城,"中国,黑龙江,哈尔滨,阿城",3,0451,150000,A'cheng,AC,A,126.97525,45.54144,行政区,
230113,230100,双城区,"中国,黑龙江省,哈尔滨市,双城区",双城,"中国,黑龙江,哈尔滨,双城",3,0451,150100,Shuangcheng,SC,S,126.308784,45.377942,行政区,
230123,230100,依兰县,"中国,黑龙江省,哈尔滨市,依兰县",依兰,"中国,黑龙江,哈尔滨,依兰",3,0451,154800,Yilan,YL,Y,129.56817,46.3247,行政区,
230124,230100,方正县,"中国,黑龙江省,哈尔滨市,方正县",方正,"中国,黑龙江,哈尔滨,方正",3,0451,150800,Fangzheng,FZ,F,128.82952,45.85162,行政区,
230125,230100,宾县,"中国,黑龙江省,哈尔滨市,宾县",宾县,"中国,黑龙江,哈尔滨,宾县",3,0451,150400,Binxian,BX,B,127.48675,45.75504,行政区,
230126,230100,巴彦县,"中国,黑龙江省,哈尔滨市,巴彦县",巴彦,"中国,黑龙江,哈尔滨,巴彦",3,0451,151800,Bayan,BY,B,127.40799,46.08148,行政区,
230127,230100,木兰县,"中国,黑龙江省,哈尔滨市,木兰县",木兰,"中国,黑龙江,哈尔滨,木兰",3,0451,151900,Mulan,ML,M,128.0448,45.94944,行政区,
230128,230100,通河县,"中国,黑龙江省,哈尔滨市,通河县",通河,"中国,黑龙江,哈尔滨,通河",3,0451,150900,Tonghe,TH,T,128.74603,45.99007,行政区,
230129,230100,延寿县,"中国,黑龙江省,哈尔滨市,延寿县",延寿,"中国,黑龙江,哈尔滨,延寿",3,0451,150700,Yanshou,YS,Y,128.33419,45.4554,行政区,
230183,230100,尚志市,"中国,黑龙江省,哈尔滨市,尚志市",尚志,"中国,黑龙江,哈尔滨,尚志",3,0451,150600,Shangzhi,SZ,S,127.96191,45.21736,行政区,
230184,230100,五常市,"中国,黑龙江省,哈尔滨市,五常市",五常,"中国,黑龙江,哈尔滨,五常",3,0451,150200,Wuchang,WC,W,127.16751,44.93184,行政区,
230185,230100,哈尔滨新区,"中国,黑龙江省,哈尔滨市,哈尔滨新区",哈尔滨新区,"中国,黑龙江,哈尔滨,哈尔滨新区",3,0451,150000,HarbinXinQu,HEBXQ,H,126.642464,45.756967,,国家级新区
230186,230100,高新区,"中国,黑龙江省,哈尔滨市,高新区",高新区,"中国,黑龙江,哈尔滨,高新区",3,0451,150000,GaoXinQu,GXQ,G,126.498275,45.791498,,高新技术开发区
230200,230000,齐齐哈尔市,"中国,黑龙江省,齐齐哈尔市",齐齐哈尔,"中国,黑龙江,齐齐哈尔",2,0452,161000,Qiqihar,QQHE,Q,123.953486,47.348079,行政区,
230202,230200,龙沙区,"中国,黑龙江省,齐齐哈尔市,龙沙区",龙沙,"中国,黑龙江,齐齐哈尔,龙沙",3,0452,161000,Longsha,LS,L,123.95752,47.31776,行政区,
230203,230200,建华区,"中国,黑龙江省,齐齐哈尔市,建华区",建华,"中国,黑龙江,齐齐哈尔,建华",3,0452,161000,Jianhua,JH,J,124.0133,47.36718,行政区,
230204,230200,铁锋区,"中国,黑龙江省,齐齐哈尔市,铁锋区",铁锋,"中国,黑龙江,齐齐哈尔,铁锋",3,0452,161000,Tiefeng,TF,T,123.97821,47.34075,行政区,
230205,230200,昂昂溪区,"中国,黑龙江省,齐齐哈尔市,昂昂溪区",昂昂溪,"中国,黑龙江,齐齐哈尔,昂昂溪",3,0452,161000,Angangxi,AAX,A,123.82229,47.15513,行政区,
230206,230200,富拉尔基区,"中国,黑龙江省,齐齐哈尔市,富拉尔基区",富拉尔基,"中国,黑龙江,齐齐哈尔,富拉尔基",3,0452,161000,Fulaerji,FLEJ,F,123.62918,47.20884,行政区,
230207,230200,碾子山区,"中国,黑龙江省,齐齐哈尔市,碾子山区",碾子山,"中国,黑龙江,齐齐哈尔,碾子山",3,0452,161000,Nianzishan,NZS,N,122.88183,47.51662,行政区,
230208,230200,梅里斯达斡尔族区,"中国,黑龙江省,齐齐哈尔市,梅里斯达斡尔族区",梅里斯,"中国,黑龙江,齐齐哈尔,梅里斯",3,0452,161000,Meilisi,MLS,M,123.75274,47.30946,行政区,
230221,230200,龙江县,"中国,黑龙江省,齐齐哈尔市,龙江县",龙江,"中国,黑龙江,齐齐哈尔,龙江",3,0452,161100,Longjiang,LJ,L,123.20532,47.33868,行政区,
230223,230200,依安县,"中国,黑龙江省,齐齐哈尔市,依安县",依安,"中国,黑龙江,齐齐哈尔,依安",3,0452,161500,Yi'an,YA,Y,125.30896,47.8931,行政区,
230224,230200,泰来县,"中国,黑龙江省,齐齐哈尔市,泰来县",泰来,"中国,黑龙江,齐齐哈尔,泰来",3,0452,162400,Tailai,TL,T,123.42285,46.39386,行政区,
230225,230200,甘南县,"中国,黑龙江省,齐齐哈尔市,甘南县",甘南,"中国,黑龙江,齐齐哈尔,甘南",3,0452,162100,Gannan,GN,G,123.50317,47.92437,行政区,
230227,230200,富裕县,"中国,黑龙江省,齐齐哈尔市,富裕县",富裕,"中国,黑龙江,齐齐哈尔,富裕",3,0452,161200,Fuyu,FY,F,124.47457,47.77431,行政区,
230229,230200,克山县,"中国,黑龙江省,齐齐哈尔市,克山县",克山,"中国,黑龙江,齐齐哈尔,克山",3,0452,161600,Keshan,KS,K,125.87396,48.03265,行政区,
230230,230200,克东县,"中国,黑龙江省,齐齐哈尔市,克东县",克东,"中国,黑龙江,齐齐哈尔,克东",3,0452,164800,Kedong,KD,K,126.24917,48.03828,行政区,
230231,230200,拜泉县,"中国,黑龙江省,齐齐哈尔市,拜泉县",拜泉,"中国,黑龙江,齐齐哈尔,拜泉",3,0452,164700,Baiquan,BQ,B,126.09167,47.60817,行政区,
230281,230200,讷河市,"中国,黑龙江省,齐齐哈尔市,讷河市",讷河,"中国,黑龙江,齐齐哈尔,讷河",3,0452,161300,Nehe,NH,N,124.87713,48.48388,行政区,
230282,230200,高新区,"中国,黑龙江省,齐齐哈尔市,高新区",高新区,"中国,黑龙江,齐齐哈尔,高新区",3,0452,161000,GaoXinQu,GXQ,G,123.9552,47.308258,,高新技术开发区
230300,230000,鸡西市,"中国,黑龙江省,鸡西市",鸡西,"中国,黑龙江,鸡西",2,0467,158100,Jixi,JX,J,130.975966,45.300046,行政区,
230302,230300,鸡冠区,"中国,黑龙江省,鸡西市,鸡冠区",鸡冠,"中国,黑龙江,鸡西,鸡冠",3,0467,158100,Jiguan,JG,J,130.98139,45.30396,行政区,
230303,230300,恒山区,"中国,黑龙江省,鸡西市,恒山区",恒山,"中国,黑龙江,鸡西,恒山",3,0467,158100,Hengshan,HS,H,130.90493,45.21071,行政区,
230304,230300,滴道区,"中国,黑龙江省,鸡西市,滴道区",滴道,"中国,黑龙江,鸡西,滴道",3,0467,158100,Didao,DD,D,130.84841,45.35109,行政区,
230305,230300,梨树区,"中国,黑龙江省,鸡西市,梨树区",梨树,"中国,黑龙江,鸡西,梨树",3,0467,158100,Lishu,LS,L,130.69848,45.09037,行政区,
230306,230300,城子河区,"中国,黑龙江省,鸡西市,城子河区",城子河,"中国,黑龙江,鸡西,城子河",3,0467,158100,Chengzihe,CZH,C,131.01132,45.33689,行政区,
230307,230300,麻山区,"中国,黑龙江省,鸡西市,麻山区",麻山,"中国,黑龙江,鸡西,麻山",3,0467,158100,Mashan,MS,M,130.47811,45.21209,行政区,
230321,230300,鸡东县,"中国,黑龙江省,鸡西市,鸡东县",鸡东,"中国,黑龙江,鸡西,鸡东",3,0467,158200,Jidong,JD,J,131.12423,45.26025,行政区,
230381,230300,虎林市,"中国,黑龙江省,鸡西市,虎林市",虎林,"中国,黑龙江,鸡西,虎林",3,0467,158400,Hulin,HL,H,132.93679,45.76291,行政区,
230382,230300,密山市,"中国,黑龙江省,鸡西市,密山市",密山,"中国,黑龙江,鸡西,密山",3,0467,158300,Mishan,MS,M,131.84625,45.5297,行政区,
230400,230000,鹤岗市,"中国,黑龙江省,鹤岗市",鹤岗,"中国,黑龙江,鹤岗",2,0468,154100,Hegang,HG,H,130.277487,47.332085,行政区,
230402,230400,向阳区,"中国,黑龙江省,鹤岗市,向阳区",向阳,"中国,黑龙江,鹤岗,向阳",3,0468,154100,Xiangyang,XY,X,130.2943,47.34247,行政区,
230403,230400,工农区,"中国,黑龙江省,鹤岗市,工农区",工农,"中国,黑龙江,鹤岗,工农",3,0468,154100,Gongnong,GN,G,130.27468,47.31869,行政区,
230404,230400,南山区,"中国,黑龙江省,鹤岗市,南山区",南山,"中国,黑龙江,鹤岗,南山",3,0468,154100,Nanshan,NS,N,130.27676,47.31404,行政区,
230405,230400,兴安区,"中国,黑龙江省,鹤岗市,兴安区",兴安,"中国,黑龙江,鹤岗,兴安",3,0468,154100,Xing'an,XA,X,130.23965,47.2526,行政区,
230406,230400,东山区,"中国,黑龙江省,鹤岗市,东山区",东山,"中国,黑龙江,鹤岗,东山",3,0468,154100,Dongshan,DS,D,130.31706,47.33853,行政区,
230407,230400,兴山区,"中国,黑龙江省,鹤岗市,兴山区",兴山,"中国,黑龙江,鹤岗,兴山",3,0468,154100,Xingshan,XS,X,130.29271,47.35776,行政区,
230421,230400,萝北县,"中国,黑龙江省,鹤岗市,萝北县",萝北,"中国,黑龙江,鹤岗,萝北",3,0468,154200,Luobei,LB,L,130.83346,47.57959,行政区,
230422,230400,绥滨县,"中国,黑龙江省,鹤岗市,绥滨县",绥滨,"中国,黑龙江,鹤岗,绥滨",3,0468,156200,Suibin,SB,S,131.86029,47.2903,行政区,
230500,230000,双鸭山市,"中国,黑龙江省,双鸭山市",双鸭山,"中国,黑龙江,双鸭山",2,0469,155100,Shuangyashan,SYS,S,131.157304,46.643442,行政区,
230502,230500,尖山区,"中国,黑龙江省,双鸭山市,尖山区",尖山,"中国,黑龙江,双鸭山,尖山",3,0469,155100,Jianshan,JS,J,131.15841,46.64635,行政区,
230503,230500,岭东区,"中国,黑龙江省,双鸭山市,岭东区",岭东,"中国,黑龙江,双鸭山,岭东",3,0469,155100,Lingdong,LD,L,131.16473,46.59043,行政区,
230505,230500,四方台区,"中国,黑龙江省,双鸭山市,四方台区",四方台,"中国,黑龙江,双鸭山,四方台",3,0469,155100,Sifangtai,SFT,S,131.33593,46.59499,行政区,
230506,230500,宝山区,"中国,黑龙江省,双鸭山市,宝山区",宝山,"中国,黑龙江,双鸭山,宝山",3,0469,155100,Baoshan,BS,B,131.4016,46.57718,行政区,
230521,230500,集贤县,"中国,黑龙江省,双鸭山市,集贤县",集贤,"中国,黑龙江,双鸭山,集贤",3,0469,155900,Jixian,JX,J,131.14053,46.72678,行政区,
230522,230500,友谊县,"中国,黑龙江省,双鸭山市,友谊县",友谊,"中国,黑龙江,双鸭山,友谊",3,0469,155800,Youyi,YY,Y,131.80789,46.76739,行政区,
230523,230500,宝清县,"中国,黑龙江省,双鸭山市,宝清县",宝清,"中国,黑龙江,双鸭山,宝清",3,0469,155600,Baoqing,BQ,B,132.19695,46.32716,行政区,
230524,230500,饶河县,"中国,黑龙江省,双鸭山市,饶河县",饶河,"中国,黑龙江,双鸭山,饶河",3,0469,155700,Raohe,RH,R,134.01986,46.79899,行政区,
230600,230000,大庆市,"中国,黑龙江省,大庆市",大庆,"中国,黑龙江,大庆",2,0459,163000,Daqing,DQ,D,125.11272,46.590734,行政区,
230602,230600,萨尔图区,"中国,黑龙江省,大庆市,萨尔图区",萨尔图,"中国,黑龙江,大庆,萨尔图",3,0459,163000,Saertu,SET,S,125.08792,46.59359,行政区,
230603,230600,龙凤区,"中国,黑龙江省,大庆市,龙凤区",龙凤,"中国,黑龙江,大庆,龙凤",3,0459,163000,Longfeng,LF,L,125.11657,46.53273,行政区,
230604,230600,让胡路区,"中国,黑龙江省,大庆市,让胡路区",让胡路,"中国,黑龙江,大庆,让胡路",3,0459,163000,Ranghulu,RHL,R,124.87075,46.6522,行政区,
230605,230600,红岗区,"中国,黑龙江省,大庆市,红岗区",红岗,"中国,黑龙江,大庆,红岗",3,0459,163000,Honggang,HG,H,124.89248,46.40128,行政区,
230606,230600,大同区,"中国,黑龙江省,大庆市,大同区",大同,"中国,黑龙江,大庆,大同",3,0459,163000,Datong,DT,D,124.81591,46.03295,行政区,
230621,230600,肇州县,"中国,黑龙江省,大庆市,肇州县",肇州,"中国,黑龙江,大庆,肇州",3,0459,166400,Zhaozhou,ZZ,Z,125.27059,45.70414,行政区,
230622,230600,肇源县,"中国,黑龙江省,大庆市,肇源县",肇源,"中国,黑龙江,大庆,肇源",3,0459,166500,Zhaoyuan,ZY,Z,125.08456,45.52032,行政区,
230623,230600,林甸县,"中国,黑龙江省,大庆市,林甸县",林甸,"中国,黑龙江,大庆,林甸",3,0459,166300,Lindian,LD,L,124.87564,47.18601,行政区,
230624,230600,杜尔伯特蒙古族自治县,"中国,黑龙江省,大庆市,杜尔伯特蒙古族自治县",杜尔伯特,"中国,黑龙江,大庆,杜尔伯特",3,0459,166200,Duerbote,DEBT,D,124.44937,46.86507,行政区,
230625,230600,高新区,"中国,黑龙江省,大庆市,高新区",高新区,"中国,黑龙江,大庆,高新区",3,0459,163000,Gaoxinqu,GXQ,G,125.15074,46.58099,,高新技术开发区
230700,230000,伊春市,"中国,黑龙江省,伊春市",伊春,"中国,黑龙江,伊春",2,0458,153000,Yichun,YC,Y,128.899396,47.724775,行政区,
230702,230700,伊春区,"中国,黑龙江省,伊春市,伊春区",伊春,"中国,黑龙江,伊春,伊春",3,0458,153000,Yichun,YC,Y,128.90752,47.728,行政区,
230703,230700,南岔区,"中国,黑龙江省,伊春市,南岔区",南岔,"中国,黑龙江,伊春,南岔",3,0458,153000,Nancha,NC,N,129.28362,47.13897,行政区,
230704,230700,友好区,"中国,黑龙江省,伊春市,友好区",友好,"中国,黑龙江,伊春,友好",3,0458,153000,Youhao,YH,Y,128.84039,47.85371,行政区,
230705,230700,西林区,"中国,黑龙江省,伊春市,西林区",西林,"中国,黑龙江,伊春,西林",3,0458,153000,Xilin,XL,X,129.31201,47.48103,行政区,
230706,230700,翠峦区,"中国,黑龙江省,伊春市,翠峦区",翠峦,"中国,黑龙江,伊春,翠峦",3,0458,153000,Cuiluan,CL,C,128.66729,47.72503,行政区,
230707,230700,新青区,"中国,黑龙江省,伊春市,新青区",新青,"中国,黑龙江,伊春,新青",3,0458,153000,Xinqing,XQ,X,129.53653,48.29067,行政区,
230708,230700,美溪区,"中国,黑龙江省,伊春市,美溪区",美溪,"中国,黑龙江,伊春,美溪",3,0458,153000,Meixi,MX,M,129.13708,47.63513,行政区,
230709,230700,金山屯区,"中国,黑龙江省,伊春市,金山屯区",金山屯,"中国,黑龙江,伊春,金山屯",3,0458,153000,Jinshantun,JST,J,129.43768,47.41349,行政区,
230710,230700,五营区,"中国,黑龙江省,伊春市,五营区",五营,"中国,黑龙江,伊春,五营",3,0458,153000,Wuying,WY,W,129.24545,48.10791,行政区,
230711,230700,乌马河区,"中国,黑龙江省,伊春市,乌马河区",乌马河,"中国,黑龙江,伊春,乌马河",3,0458,153000,Wumahe,WMH,W,128.79672,47.728,行政区,
230712,230700,汤旺河区,"中国,黑龙江省,伊春市,汤旺河区",汤旺河,"中国,黑龙江,伊春,汤旺河",3,0458,153000,Tangwanghe,TWH,T,129.57226,48.45182,行政区,
230713,230700,带岭区,"中国,黑龙江省,伊春市,带岭区",带岭,"中国,黑龙江,伊春,带岭",3,0458,153000,Dailing,DL,D,129.02352,47.02553,行政区,
230714,230700,乌伊岭区,"中国,黑龙江省,伊春市,乌伊岭区",乌伊岭,"中国,黑龙江,伊春,乌伊岭",3,0458,153000,Wuyiling,WYL,W,129.43981,48.59602,行政区,
230715,230700,红星区,"中国,黑龙江省,伊春市,红星区",红星,"中国,黑龙江,伊春,红星",3,0458,153000,Hongxing,HX,H,129.3887,48.23944,行政区,
230716,230700,上甘岭区,"中国,黑龙江省,伊春市,上甘岭区",上甘岭,"中国,黑龙江,伊春,上甘岭",3,0458,153000,Shangganling,SGL,S,129.02447,47.97522,行政区,
230722,230700,嘉荫县,"中国,黑龙江省,伊春市,嘉荫县",嘉荫,"中国,黑龙江,伊春,嘉荫",3,0458,153200,Jiayin,JY,J,130.39825,48.8917,行政区,
230781,230700,铁力市,"中国,黑龙江省,伊春市,铁力市",铁力,"中国,黑龙江,伊春,铁力",3,0458,152500,Tieli,TL,T,128.0317,46.98571,行政区,
230800,230000,佳木斯市,"中国,黑龙江省,佳木斯市",佳木斯,"中国,黑龙江,佳木斯",2,0454,154000,Jiamusi,JMS,J,130.361634,46.809606,行政区,
230803,230800,向阳区,"中国,黑龙江省,佳木斯市,向阳区",向阳,"中国,黑龙江,佳木斯,向阳",3,0454,154000,Xiangyang,XY,X,130.36519,46.80778,行政区,
230804,230800,前进区,"中国,黑龙江省,佳木斯市,前进区",前进,"中国,黑龙江,佳木斯,前进",3,0454,154000,Qianjin,QJ,Q,130.37497,46.81401,行政区,
230805,230800,东风区,"中国,黑龙江省,佳木斯市,东风区",东风,"中国,黑龙江,佳木斯,东风",3,0454,154000,Dongfeng,DF,D,130.40366,46.82257,行政区,
230811,230800,郊区,"中国,黑龙江省,佳木斯市,郊区",郊区,"中国,黑龙江,佳木斯,郊区",3,0454,154000,Jiaoqu,JQ,J,130.32731,46.80958,行政区,
230822,230800,桦南县,"中国,黑龙江省,佳木斯市,桦南县",桦南,"中国,黑龙江,佳木斯,桦南",3,0454,154400,Huanan,HN,H,130.55361,46.23921,行政区,
230826,230800,桦川县,"中国,黑龙江省,佳木斯市,桦川县",桦川,"中国,黑龙江,佳木斯,桦川",3,0454,154300,Huachuan,HC,H,130.71893,47.02297,行政区,
230828,230800,汤原县,"中国,黑龙江省,佳木斯市,汤原县",汤原,"中国,黑龙江,佳木斯,汤原",3,0454,154700,Tangyuan,TY,T,129.90966,46.72755,行政区,
230881,230800,同江市,"中国,黑龙江省,佳木斯市,同江市",同江,"中国,黑龙江,佳木斯,同江",3,0454,156400,Tongjiang,TJ,T,132.51095,47.64211,行政区,
230882,230800,富锦市,"中国,黑龙江省,佳木斯市,富锦市",富锦,"中国,黑龙江,佳木斯,富锦",3,0454,156100,Fujin,FJ,F,132.03707,47.25132,行政区,
230883,230800,抚远市,"中国,黑龙江省,佳木斯市,抚远市",抚远,"中国,黑龙江,佳木斯,抚远",3,0454,156500,Fuyuan,FY,F,134.29595,48.36794,行政区,
230900,230000,七台河市,"中国,黑龙江省,七台河市",七台河,"中国,黑龙江,七台河",2,0464,154600,Qitaihe,QTH,Q,131.015584,45.771266,行政区,
230902,230900,新兴区,"中国,黑龙江省,七台河市,新兴区",新兴,"中国,黑龙江,七台河,新兴",3,0464,154600,Xinxing,XX,X,130.93212,45.81624,行政区,
230903,230900,桃山区,"中国,黑龙江省,七台河市,桃山区",桃山,"中国,黑龙江,七台河,桃山",3,0464,154600,Taoshan,TS,T,131.01786,45.76782,行政区,
230904,230900,茄子河区,"中国,黑龙江省,七台河市,茄子河区",茄子河,"中国,黑龙江,七台河,茄子河",3,0464,154600,Qiezihe,QZH,Q,131.06807,45.78519,行政区,
230921,230900,勃利县,"中国,黑龙江省,七台河市,勃利县",勃利,"中国,黑龙江,七台河,勃利",3,0464,154500,Boli,BL,B,130.59179,45.755,行政区,
231000,230000,牡丹江市,"中国,黑龙江省,牡丹江市",牡丹江,"中国,黑龙江,牡丹江",2,0453,157000,Mudanjiang,MDJ,M,129.618602,44.582962,行政区,
231002,231000,东安区,"中国,黑龙江省,牡丹江市,东安区",东安,"中国,黑龙江,牡丹江,东安",3,0453,157000,Dong'an,DA,D,129.62665,44.58133,行政区,
231003,231000,阳明区,"中国,黑龙江省,牡丹江市,阳明区",阳明,"中国,黑龙江,牡丹江,阳明",3,0453,157000,Yangming,YM,Y,129.63547,44.59603,行政区,
231004,231000,爱民区,"中国,黑龙江省,牡丹江市,爱民区",爱民,"中国,黑龙江,牡丹江,爱民",3,0453,157000,Aimin,AM,A,129.59077,44.59648,行政区,
231005,231000,西安区,"中国,黑龙江省,牡丹江市,西安区",西安,"中国,黑龙江,牡丹江,西安",3,0453,157000,Xi'an,XA,X,129.61616,44.57766,行政区,
231025,231000,林口县,"中国,黑龙江省,牡丹江市,林口县",林口,"中国,黑龙江,牡丹江,林口",3,0453,157600,Linkou,LK,L,130.28393,45.27809,行政区,
231081,231000,绥芬河市,"中国,黑龙江省,牡丹江市,绥芬河市",绥芬河,"中国,黑龙江,牡丹江,绥芬河",3,0453,157300,Suifenhe,SFH,S,131.15139,44.41249,行政区,
231083,231000,海林市,"中国,黑龙江省,牡丹江市,海林市",海林,"中国,黑龙江,牡丹江,海林",3,0453,157100,Hailin,HL,H,129.38156,44.59,行政区,
